ETA,VIN,Year,Model,Hold Status,Pre-Sold,Shipping Status,Total MSRP,Exterior Color,Interior Color,Distance,Dealer,Dealer Website,SmartPath,Options
2024-11-20T00:00:00.000Z,3TYLC5LN1RT009877,2024,Tacoma TRD Pro,Available,False,Factory to port,67791,TERRA W/ BLACK ROOF*,SOFTEX + PRINT BLACK,418,Vic Vaughan Toyota of Boerne,https://www.vicvaughantoyotaofboerne.com,False,50 State Emissions | Ball Mount | Bed Scene Lighting** | Connectivity Kit | Dash Cam | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Spray-On Bed Liner** | TRD PRO Package | Vehicle Fueling | Vehicle Protection Package
Unknown,3TYLC5LN1RT010088,2024,Tacoma TRD Off-Road,DealerHold,False,Factory to port,54883,ICE CAP,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),484,Toyota of Santa Fe,https://www.toyotaofsantafe.com,True,14-in. Audio Multimedia Display (with TRD Off-Road Upgrade Package) | 50 State Emissions | All Weather Floor Liners | Door Edge Guards[installed_msrp] | Mudguards | Spray On Bedliner[installed_msrp] | TRD Off-Road Upgrade Package<br> | Tonneau Cover: Soft<br><br>[installed_msrp]
2024-11-10T00:00:00.000Z,3TYLC5LN1RT010205,2024,Tacoma TRD Pro,DealerHold,False,Factory to port,68101,ICE CAP W/ BLACK ROOF*,SOFTEX + PRINT BLACK,446,North Park Toyota of San Antonio,https://www.northparktoyota.com,False,"""TRD Pro"" Tailgate Inserts | 50 State Emissions | Bed Scene Lighting** | Connectivity Kit | Dash Cam | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Spray-On Bed Liner** | TRD PRO Package | Vehicle Fueling | Vehicle Protection Premium Package"
2024-11-09T00:00:00.000Z,3TYLC5LN1RT010298,2024,Tacoma Limited,Available,False,Factory to port,59897,UNDERGROUND,SOFTEX + PRINT BOULDER,442,Keating Toyota,https://www.keatingtoyota.com,False,50 State Emissions | Adaptive Variable Suspension (AVS) | Apex Protect Package | Ball Mount | Bed Step (non-powered)** | Connectivity Kit | Dash Cam | Illuminated Front Emblem | Mudguards | Owner's Portfolio | Spray-On Bed Liner** | Vehicle Fueling | Vehicle Protection Package:
2024-11-09T00:00:00.000Z,3TYLC5LN1RT010303,2024,Tacoma TRD Off-Road,Available,False,Factory to port,60829,CELESTIAL SILVER METALLIC,SOFTEX EMBOSSED BLACK,428,Universal Toyota,https://www.universaltoyota.com,True,50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Market Adjustment | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Predator Drop Step** | Protection Package | Spray-On Bed Liner** | TRD Off-Road Premium Package<br> | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-11-09T00:00:00.000Z,3TYLC5LN1RT010348,2024,Tacoma TRD Off-Road,Available,False,Factory to port,53045,BLACK,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),20,Jim Norton Toyota of Oklahoma City,https://www.jimnortontoyotaokc.com,True,14-in. Audio Multimedia Display | 50 State Emissions | ARB Rear Tow Hooks** | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | TRD Off Road Package: | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-11-21T00:00:00.000Z,3TYLC5LN1RT010477,2024,Tacoma TRD Off-Road,Available,False,Factory to port,52446,ICE CAP,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),178,Toyota of Fayetteville,https://www.toyotaoffayetteville.com,True,14-in. Audio Multimedia Display | 50 State Emissions | ARB Rear Tow Hooks** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Lemon Law Book | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | TRD Off Road Package: | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-11-22T00:00:00.000Z,3TYLC5LN1RT010608,2024,Tacoma TRD Sport,Available,False,Factory to port,52602,SUPERSONIC RED*,FABRIC BOULDER/BLACK (SMOKE SILVER),418,Don McGill Toyota of Katy,https://www.toyotaofkaty.com,False,14-in. Audio Multimedia Display | 50 State Emissions | Bed Step (non-powered)** | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Illuminated Front Emblem | Mudguards | Owner's Portfolio | Predator Drop Step** | Premium Paint Charge | Spray-On Bed Liner** | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-11-20,3TYLC5LN1RT010785,2024,Tacoma TRD Off-Road,,False,Factory to port,54685,UNDERGROUND,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),496,Stevinson Toyota East,https://www.stevinsontoyotaeast.com,False,14-in. Audio Multimedia Display (with TRD Off-Road Upgrade Package) | 50 State Emissions | Door Panel Scuff Protectors[installed_msrp] | Mudguards | Predator Tube Steps[installed_msrp] | Quick Charging Cable Package[installed_msrp] | Spray On Bedliner[installed_msrp] | TRD Off-Road Upgrade Package<br>
2024-11-22,3TYLC5LN1RT010866,2024,Tacoma TRD Pro,DealerHold,False,Factory to port,66628,UNDERGROUND W/ BLACK ROOF*,SOFTEX + PRINT BLACK,421,Twin City Toyota,https://www.twincitytoyota.com,True,50 State Emissions | Integrated Dashcam[installed_msrp] | Mudguards | Spray On Bedliner[installed_msrp] | TRD PRO Package | Tailgate Insert - Black[installed_msrp]
2024-11-17T00:00:00.000Z,3TYLC5LN1RT010981,2024,Tacoma TRD Sport,Available,False,Factory to port,51603,UNDERGROUND,FABRIC BOULDER/BLACK (SMOKE SILVER),373,Central Toyota,https://www.centraltoyota.com,False,14-in. Audio Multimedia Display | 50 State Emissions | Bed Step (non-powered)** | Exhaust Tip - Black Chrome** | Illuminated Front Emblem | Lemon Law Book | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-11-17T00:00:00.000Z,3TYLC5LN1RT011015,2024,Tacoma TRD Sport,Available,False,Factory to port,54910,CELESTIAL SILVER METALLIC,FABRIC BOULDER/BLACK (SMOKE SILVER),418,Vic Vaughan Toyota of Boerne,https://www.vicvaughantoyotaofboerne.com,False,14-in. Audio Multimedia Display (with TRD Sport Upgrade Package) | 50 State Emissions | Bed Step (non-powered)** | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Sport Upgrade Package | Vehicle Fueling
2024-11-23,3TYLC5LN1RT011113,2024,Tacoma TRD Pro,DealerHold,False,Factory to port,66409,ICE CAP W/ BLACK ROOF*,ED COCKPIT RED,261,Olathe Toyota,https://www.olathetoyota.com,False,50 State Emissions | Door Edge Guards[installed_msrp] | Door Panel Scuff Protectors[installed_msrp] | Mudguards | Spray On Bedliner[installed_msrp] | TRD PRO Package | Tailgate Insert - Gunmetal[installed_msrp]
Unknown,3TYLC5LN1RT43B300,2024,Tacoma TRD Off-Road,,False,Factory to port,53365,ICE CAP,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),440,Roswell Toyota,https://www.roswelltoyota.com,True,14-in. Audio Multimedia Display (with TRD Off-Road Upgrade Package) | 50 State Emissions | Black Emblem Overlays[installed_msrp] | Mudguards | Owner's Portfolio | TRD Off-Road Upgrade Package<br>
2024-11-26T00:00:00.000Z,3TYLC5LN1RT43B961,2024,Tacoma TRD Off-Road,Available,False,Factory to port,52535,CELESTIAL SILVER METALLIC,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),387,Gullo Toyota of Conroe,https://www.gullotoyota.com,True,14-in. Audio Multimedia Display | 50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Off Road Package: | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-11-26T00:00:00.000Z,3TYLC5LN1RT43C110,2024,Tacoma TRD Off-Road,Available,False,Factory to port,52446,CELESTIAL SILVER METALLIC,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),286,Landers Toyota,https://www.landerstoyota.com,True,14-in. Audio Multimedia Display | 50 State Emissions | ARB Rear Tow Hooks** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Lemon Law Book | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | TRD Off Road Package: | Tailgate Insert - Black | Truck Appearance Package | Vehicle Fueling | Vehicle Protection Package
Unknown,3TYLC5LN1RT44A367,2024,Tacoma TRD Off-Road,Available,True,Factory to port,59523,BLUE CRUSH METALLIC,SOFTEX EMBOSSED BLACK,492,AutoNation Toyota Arapahoe,https://www.autonationtoyotaarapahoe.com,True,50 State Emissions | Door Edge Guards[installed_msrp] | Mudguards | Owner's Portfolio | Spray On Bedliner[installed_msrp] | Stabilizer Disconnect Mechanism (SDM)<br> | TRD Off-Road Premium Package<br> | Tailgate Insert - Black[installed_msrp] | Tonneau Cover: Soft<br><br>[installed_msrp]
Unknown,3TYLC5LN1RT44C264,2024,Tacoma TRD Off-Road,,False,Factory to port,54434,UNDERGROUND,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),411,Phil Long Toyota,https://www.phillongtoyota.com,True,14-in. Audio Multimedia Display (with TRD Off-Road Upgrade Package) | 50 State Emissions | All Weather Floor Liners | Bed Mat<br>[installed_msrp] | Moonroof<br> | Mudguards | THEFT DETERRENT & IDENTITY THEFT RECOVERY SERVICE  | TRD Off-Road Upgrade Package<br>
2024-12-13T00:00:00.000Z,3TYLC5LN1RT44C488,2024,Tacoma TRD Off-Road,Available,False,Factory to port,52047,CELESTIAL SILVER METALLIC,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),30,Fowler Toyota,https://www.fowlertoyota.com,True,14-in. Audio Multimedia Display | 50 State Emissions | ARB Rear Tow Hooks** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | TRD Off Road Package: | Tailgate Insert - Black | Vehicle Fueling
2024-12-19T00:00:00.000Z,3TYLC5LN1RT45E124,2024,Tacoma TRD Sport,Available,False,Factory to port,51778,CELESTIAL SILVER METALLIC,FABRIC BOULDER/BLACK (SMOKE SILVER),30,Fowler Toyota,https://www.fowlertoyota.com,True,14-in. Audio Multimedia Display | 50 State Emissions | Bed Step (non-powered)** | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Illuminated Front Emblem | Mudguards | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | Tailgate Insert - Black | Vehicle Fueling
Unknown,3TYLC5LN1RT45E995,2024,Tacoma TRD Off-Road,,False,Factory to port,60994,BRONZE OXIDE,SOFTEX EMBOSSED BLACK,464,Toyota of Colorado Springs,https://www.toyotaofcoloradosprings.com,True,"5"" Oval Tube Steps - Black[installed_msrp] | 50 State Emissions | ARB Bed Sport Bar[installed_msrp] | Body Side Molding - Black[installed_msrp] | Connected Services Trial Offering: 2 addtl yrs of Drive Connect & Remote Connect. In addition to 1 yr standard trials. Remote incl at no extra cost. 4G network dependent | Illuminated Front Emblem[installed_msrp] | Mudguards | Quick Charging Cable Package[installed_msrp] | Stabilizer Disconnect Mechanism (SDM)<br> | TRD Off-Road Premium Package<br> | Tailgate Insert - Gunmetal[installed_msrp]"
2024-12-26,3TYLC5LN1RT46D065,2024,Tacoma TRD Pro,,True,Factory to port,68118,Black,SOFTEX + PRINT BLACK,479,Wilson Toyota,https://www.wilsonofamestoyota.com,True,50 State Emissions | Bed Scene Lighting[installed_msrp] | Body Side Molding[installed_msrp] | Connected Services Trial Offering: 2 addtl yrs of Drive Connect & Remote Connect. In addition to 1 yr standard trials. Remote incl at no extra cost. 4G network dependent | IP Side Accessory - Storage Case | Mudguards | Owner's Portfolio | Quick Charging Cable Package[installed_msrp] | Rigid Fog Lights - White/Yellow | Spray On Bedliner[installed_msrp] | TRD PRO Package | Tailgate Insert - Black[installed_msrp]
2025-01-14,3TYLC5LN1RT48D266,2024,Tacoma Limited,,False,Factory to port,59144,UNDERGROUND,EB BLACK,438,Bommarito Toyota,https://www.bommaritotoyota.net,True,50 State Emissions | All Weather Floor Liners | Illuminated Front Emblem[installed_msrp] | Mudguards | TRD 18-in Black Wheel[installed_msrp]
2024-07-07T00:00:00.000Z,3TYLC5LN2RT001478,2024,Tacoma TRD Off-Road,Available,False,At dealer,52445,BLACK,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),286,Landers Toyota,https://www.landerstoyota.com,True,50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Lemon Law Book | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Rock Rails** | Spray-On Bed Liner** | TRD Off Road Package: | Truck Appearance Package | Vehicle Fueling | Vehicle Protection Premium Package
2024-07-31T00:00:00.000Z,3TYLC5LN2RT004378,2024,Tacoma TRD Off-Road,Available,False,At dealer,51552,CELESTIAL SILVER METALLIC,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),266,Lithia Toyota of Abilene,https://www.toyotaabilene.com,True,50 State Emissions | ARB Rear Tow Hooks** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Off Road Package: | Vehicle Fueling | Vehicle Protection Premium Package
2024-08-18T00:00:00.000Z,3TYLC5LN2RT005420,2024,Tacoma TRD Off-Road,Available,False,At dealer,52096,CELESTIAL SILVER METALLIC,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),428,Sterling McCall Toyota,https://www.sterlingmccalltoyota.com,False,50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Bed Extender | Blackout Package | Connectivity Kit | Dash Cam | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Off Road Package: | Vehicle Fueling | Vehicle Protection Premium Package | iKon Wheel Locks Tint RESISTALL
2024-09-04T00:00:00.000Z,3TYLC5LN2RT006101,2024,Tacoma TRD Sport,Available,False,At dealer,52325,ICE CAP,FABRIC BOULDER/BLACK (SMOKE SILVER),434,Sterling McCall Toyota Fort Bend,https://www.sterlingmccalltoyotafortbend.com,False,50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Bed Extender | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | Vehicle Fueling | Vehicle Protection Package
2024-09-16T00:00:00.000Z,3TYLC5LN2RT007216,2024,Tacoma TRD Off-Road,Available,False,At dealer,57271,UNDERGROUND,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),199,Freeman Toyota,https://www.freemantoyota.com,False,50 State Emissions | ARB Rear Tow Hooks** | Bed Extender | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Rock Rails** | Spray-On Bed Liner** | TRD Off-Road Upgrade Package<br> | Vehicle Fueling | Vehicle Protection Premium Package
2024-09-21T00:00:00.000Z,3TYLC5LN2RT007717,2024,Tacoma TRD Off-Road,DealerHold,False,At dealer,60566,BLACK,SOFTEX EMBOSSED BLACK,412,Joe Myers Toyota,https://www.joemyerstoyota.com,False,50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Bed Extender | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Off-Road Premium Package<br> | VIP PROTECTION PACKAGE | Vehicle Fueling | Vehicle Protection Package
2024-09-21T00:00:00.000Z,3TYLC5LN2RT007748,2024,Tacoma Limited,Available,False,At dealer,60032,CELESTIAL SILVER METALLIC,SOFTEX + PRINT BOULDER,418,Don McGill Toyota of Katy,https://www.toyotaofkaty.com,False,50 State Emissions | Adaptive Variable Suspension (AVS) | Ball Mount | Bed Extender | Bed Step (non-powered)** | Connectivity Kit | Dash Cam | Mudguards | Owner's Portfolio | Spray-On Bed Liner** | Vehicle Fueling | Vehicle Protection Package:
2024-09-23T00:00:00.000Z,3TYLC5LN2RT007751,2024,Tacoma TRD Sport,Available,False,At dealer,55213,CELESTIAL SILVER METALLIC,FABRIC BOULDER/BLACK (SMOKE SILVER),266,Lithia Toyota of Abilene,https://www.toyotaabilene.com,True,50 State Emissions | Bed Step (non-powered)** | Blackout Package | Connectivity Kit | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Sport Upgrade Package | Vehicle Fueling | Vehicle Protection Premium Package
2024-09-20T00:00:00.000Z,3TYLC5LN2RT007796,2024,Tacoma TRD Off-Road,Available,False,At dealer,51862,CELESTIAL SILVER METALLIC,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),212,Legacy Toyota of Dallas,https://www.legacytoyotadallas.com,False,50 State Emissions | ARB Rear Tow Hooks** | Bed Extender | Blackout Package | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Predator Drop Step** | Spray-On Bed Liner** | TRD Off Road Package: | Vehicle Fueling | Vehicle Protection Package
2024-10-04T00:00:00.000Z,3TYLC5LN2RT008012,2024,Tacoma Limited,DealerHold,False,At dealer,59897,BRONZE OXIDE,EB BLACK,412,Joe Myers Toyota,https://www.joemyerstoyota.com,False,50 State Emissions | Adaptive Variable Suspension (AVS) | Ball Mount | Bed Step (non-powered)** | Connectivity Kit | Dash Cam | Illuminated Front Emblem | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Spray-On Bed Liner** | Vehicle Fueling | Vehicle Protection Package:
2024-10-08T00:00:00.000Z,3TYLC5LN2RT008219,2024,Tacoma Limited,Available,False,At dealer,60233,WIND CHILL PEARL*,SOFTEX + PRINT BOULDER,446,North Park Toyota of San Antonio,https://www.northparktoyota.com,False,50 State Emissions | Adaptive Variable Suspension (AVS) | Bed Step (non-powered)** | Connectivity Kit | Dash Cam | Illuminated Front Emblem | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Premium Paint Charge | Spray-On Bed Liner** | Vehicle Fueling | Vehicle Protection Package:
2024-09-28T00:00:00.000Z,3TYLC5LN2RT008401,2024,Tacoma TRD Off-Road,Available,False,At dealer,53030,BLUE CRUSH METALLIC,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),218,Family Toyota of Burleson,https://www.familytoyotaofburleson.com,False,50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Bed Extender | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | PDS - with Texas State Inspection | Rock Rails** | Spray-On Bed Liner** | TRD Off Road Package: | Vehicle Fueling | Vehicle Protection Premium Package
2024-10-02T00:00:00.000Z,3TYLC5LN2RT008737,2024,Tacoma TRD Off-Road,Available,False,At dealer,60477,CELESTIAL SILVER METALLIC,SOFTEX EMBOSSED BLACK,198,Toyota of Rockwall,https://www.toyotaofrockwall.com,True,50 State Emissions | ARB Rear Tow Hooks** | Bed Extender | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Off-Road Premium Package<br> | Vehicle Fueling | Vehicle Protection Package
