ETA,VIN,Year,Model,Hold Status,Pre-Sold,Shipping Status,Total MSRP,Exterior Color,Interior Color,Distance,Dealer,Dealer Website,SmartPath,Options
2024-10-11,JTELU5JR6R6295476,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,57014,Ice Cap,Black/Graphite Softex® [softex],341,Toyota of Bozeman,https://www.toyotaofbozeman.com,False,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Quick Charging Cable Package[installed_msrp] | TRD PRO Package | USB Dual Power Port[installed_msrp]
2024-10-11,JTELU5JR6R6298197,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,57149,Terra,Black/Graphite Softex® [softex],299,Peterson Toyota,https://www.petersontoyota.net,False,50 State Emissions | Sliding Rear Cargo Deck | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
2024-09-25,JTELU5JR6R6299835,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,58911,Ice Cap,Black/Graphite Softex® [softex],481,Larry H. Miller American Toyota Albuquerque,https://www.americantoyota.com,False,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Door Edge Guards[installed_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | Integrated Dashcam[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package"
Unknown,JTELU5JR6R6303947,2024,4Runner TRD Pro,Available,True,Port to dealer,58646,Terra,Black/Graphite Softex® [softex],383,Findlay Toyota Flagstaff,https://www.findlaytoyotaflagstaff.net,True,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Integrated Dashcam[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | Trail Running Boards[installed_msrp]"
2024-10-01,JTELU5JR6R6304113,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,56799,Ice Cap,Black/Graphite Softex® [softex],377,Stevinson Toyota East,https://www.stevinsontoyotaeast.com,False,50 State Emissions | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
Unknown,JTELU5JR6R6305617,2024,4Runner TRD Pro,,True,Port to dealer,58536,Ice Cap,Black/Graphite Softex® [softex],366,Findlay Toyota,https://www.findlaytoyota.com,True,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | Findlay Package | Integrated Dashcam[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
2024-09-26,JTELU5JR6R6306752,2024,4Runner TRD Pro,Available,True,Factory to port,57418,Underground,Black/Graphite Softex® [softex],385,Lithia Toyota of Billings,https://www.lithiatoyotabillings.com,True,50 State Emissions | Dual Power Ports / Quick Charge Cable Pkg | Permaplate | Pulse | TRD PRO Package | Trail Running Boards
Unknown,JTELU5JR7R6301821,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,56799,Terra,Black/Graphite Softex® [softex],373,Groove Toyota,https://www.groovetoyota.com,True,50 State Emissions | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
2024-10-05,JTELU5JR7R6304055,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,59196,Ice Cap,Black/Graphite Softex® [softex],253,Bighorn Toyota,https://www.bighorntoyota.com,True,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | Integrated Dashcam[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | Toyota 4Runner Cooler - White[installed_msrp]"
Unknown,JTELU5JR7R6304072,2024,4Runner TRD Pro,,False,Port to dealer,58422,Terra,Black/Graphite Softex® [softex],359,Centennial Toyota,https://www.centennialtoyota.com,False,50 State Emissions | Ball Mount[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | Integrated Dashcam[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
2024-10-22,JTELU5JR7R6304881,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,57792,Underground,Black/Graphite Softex® [softex],492,Larry H. Miller Toyota Peoria,https://www.larrymillertoyota.com,False,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | Trail Running Boards[installed_msrp]
2024-10-16,JTELU5JR7R6306517,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,58667,Underground,Black/Graphite Softex® [softex],362,Stevinson Toyota West,https://www.stevinsontoyotawest.com,False,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Integrated Dashcam[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Predator Tube Step[installed_msrp] | Quick Charging Cable Package[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]"
2024-10-13,JTELU5JR7R6307263,2024,4Runner TRD Pro,DealerHold,False,Factory to port,59306,Ice Cap,Black/Graphite Softex® [softex],207,Western Slope Toyota,https://www.westernslopetoyota.com,True,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | Integrated Dashcam[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | Toyota 4Runner Cooler - Cement[installed_msrp] | UV Sunshade (Windshield) - TRD"
2024-10-16,JTELU5JR7R6307554,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,58258,Ice Cap,Black/Graphite Softex® [softex],402,Toyota of Helena,https://www.toyotaofhelena.com,False,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Predator Tube Step[installed_msrp] | Quick Charging Cable Package[installed_msrp] | TRD PRO Package | Toyota 4Runner Cooler - White[installed_msrp] | USB Dual Power Port[installed_msrp]
2024-10-11,JTELU5JR7R6307571,2024,4Runner TRD Pro,DealerHold,False,Factory to port,56620,Midnight Black Metallic,Black/Graphite Softex® [softex],369,Mountain States Toyota,https://www.mountainstatestoyota.com,False,50 State Emissions | TRD PRO Package
Unknown,JTELU5JR8R6301701,2024,4Runner TRD Pro,DealerHold,False,At dealer,58712,Terra,Black/Graphite Softex® [softex],492,Right Toyota,https://www.righttoyota.com,False,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Integrated Dashcam[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Predator Tube Step[installed_msrp] | Preferred Owner's Portfolio | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]"
2024-10-01,JTELU5JR8R6304341,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,56799,Ice Cap,Black/Graphite Softex® [softex],373,Groove Toyota,https://www.groovetoyota.com,True,50 State Emissions | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
2024-10-03,JTELU5JR8R6305182,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,57494,Terra,Black/Graphite Softex® [softex],341,Toyota of Bozeman,https://www.toyotaofbozeman.com,False,50 State Emissions | Running Boards | Sliding Rear Cargo Deck | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
2024-10-10,JTELU5JR8R6305490,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,58601,Terra,Black/Graphite Softex® [softex],492,Larry H. Miller Toyota Peoria,https://www.larrymillertoyota.com,False,50 State Emissions | Ball Mount[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Integrated Dashcam[installed_msrp] | Predator Tube Step[installed_msrp] | Quick Charging Cable Package[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | USB Dual Power Port[installed_msrp]
Unknown,JTELU5JR8R6305814,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,57788,Underground,Black/Graphite Softex® [softex],353,Corwin Toyota Boulder,https://www.corwintoyotaboulder.com,False,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | USB Dual Power Port[installed_msrp]
2024-10-04,JTELU5JR8R6306638,2024,4Runner TRD Pro,,True,Port to dealer,58936,Terra,Black/Graphite Softex® [softex],366,Findlay Toyota,https://www.findlaytoyota.com,True,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Findlay Package | Integrated Dashcam[installed_msrp] | Predator Tube Step[installed_msrp] | Quick Charging Cable Package[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | Toyota 4Runner Cooler - Cement[installed_msrp] | USB Dual Power Port[installed_msrp]
Unknown,JTELU5JR8R6306784,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,56799,Midnight Black Metallic,Black/Graphite Softex® [softex],373,Groove Toyota,https://www.groovetoyota.com,True,50 State Emissions | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
2024-10-11,JTELU5JR8R6307045,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,56620,Ice Cap,Black/Graphite Softex® [softex],299,Peterson Toyota,https://www.petersontoyota.net,False,50 State Emissions | TRD PRO Package
2024-09-26,JTELU5JR8R6307952,2024,4Runner TRD Pro,DealerHold,True,Factory to port,57772,Ice Cap,Black/Graphite Softex® [softex],465,Rogers Toyota,https://www.toyotaoflewiston.com,True,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Quick Charging Cable Package[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | Toyota 4Runner Cooler - Cement[installed_msrp] | USB Dual Power Port[installed_msrp]
2024-08-29,JTELU5JR9R6289199,2024,4Runner TRD Pro,,False,At dealer,56744,Ice Cap,Black/Graphite Softex® [softex],181,Wills Toyota,https://www.willstoyota.com,False,50 State Emissions | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
2024-10-19,JTELU5JR9R6297867,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,57883,Terra,Black/Graphite Softex® [softex],435,Team Toyota,https://www.teamtoyotascottsbluff.com,False,50 State Emissions | Cargo Cover[installed_msrp] | Door Edge Guards[installed_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | Emergency Assistance Kit[installed_msrp] | Running Boards | Sliding Rear Cargo Deck | TRD PRO Package
2024-09-18,JTELU5JR9R6298792,2024,4Runner TRD Pro,DealerHold,False,At dealer,56994,Underground,Black/Graphite Softex® [softex],422,Pueblo Toyota,https://www.pueblotoyota.com,False,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
Unknown,JTELU5JR9R6301836,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,57858,Ice Cap,Black/Graphite Softex® [softex],432,Lithia Toyota of Missoula,https://www.lithiatoyotamissoula.com,False,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Predator Tube Step[installed_msrp] | Quick Charging Cable Package[installed_msrp] | TRD PRO Package | USB Dual Power Port[installed_msrp]
Unknown,JTELU5JR9R6303733,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,58536,Terra,Black/Graphite Softex® [softex],425,Dolan Toyota,https://www.dolanrenotoyota.com,False,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Integrated Dashcam[installed_msrp] | Predator Tube Step[installed_msrp] | Quick Charging Cable Package[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | USB Dual Power Port[installed_msrp]
2024-10-01,JTELU5JR9R6304039,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,57844,Ice Cap,Black/Graphite Softex® [softex],366,"Stapp Interstate Toyota, Inc.",https://www.interstatetoyota.com,True,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Predator Tube Step[installed_msrp] | Quick Charging Cable Package[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
2024-10-17,JTELU5JR9R6305224,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,58213,Underground,Black/Graphite Softex® [softex],398,Toyota of Colorado Springs,https://www.toyotaofcoloradosprings.com,True,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]"
2024-10-14,JTELU5JR9R6305580,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,56799,Terra,Black/Graphite Softex® [softex],377,Stevinson Toyota East,https://www.stevinsontoyotaeast.com,False,50 State Emissions | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
Unknown,JTELU5JR9R6306373,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,56799,Terra,Black/Graphite Softex® [softex],369,Mountain States Toyota,https://www.mountainstatestoyota.com,False,50 State Emissions | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
2024-10-04,JTELU5JR9R6306700,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,58466,Underground,Black/Graphite Softex® [softex],425,Dolan Toyota,https://www.dolanrenotoyota.com,False,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Integrated Dashcam[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | USB Dual Power Port[installed_msrp]
2024-10-10,JTELU5JR9R6306910,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,58911,Underground,Black/Graphite Softex® [softex],481,Larry H. Miller American Toyota Albuquerque,https://www.americantoyota.com,False,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Door Edge Guards[installed_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | Integrated Dashcam[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package"
2024-10-11,JTELU5JR9R6307118,2024,4Runner TRD Pro,DealerHold,True,Factory to port,57753,Underground,Black/Graphite Softex® [softex],353,Corwin Toyota Boulder,https://www.corwintoyotaboulder.com,False,50 State Emissions | Blackout Emblem Overlays | Dashcam | Paint Protection Film | TRD PRO Package
2024-10-11,JTELU5JR9R6307412,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,57663,Midnight Black Metallic,Black/Graphite Softex® [softex],307,Edmark Toyota,https://www.edmarktoyota.com,False,50 State Emissions | Dual Power Port/Quick Charging Cable Package[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
2024-09-19,JTELU5JRXR6299224,2024,4Runner TRD Pro,DealerHold,True,At dealer,58233,Underground,Black/Graphite Softex® [softex],377,Stevinson Toyota East,https://www.stevinsontoyotaeast.com,False,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Emergency Assistance Kit[installed_msrp] | Integrated Dashcam[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
Unknown,JTELU5JRXR6302848,2024,4Runner TRD Pro,,True,Port to dealer,58731,Midnight Black Metallic,Black/Graphite Softex® [softex],366,Findlay Toyota,https://www.findlaytoyota.com,True,50 State Emissions | Ball Mount[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Cargo Tray [parts_only_msrp] | Findlay Package | Integrated Dashcam[installed_msrp] | Predator Tube Step[installed_msrp] | Quick Charging Cable Package[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | USB Dual Power Port[installed_msrp]
2024-10-01,JTELU5JRXR6302946,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,57254,Terra,Black/Graphite Softex® [softex],353,Corwin Toyota Boulder,https://www.corwintoyotaboulder.com,False,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | TRD PRO Package"
2024-10-06,JTELU5JRXR6303465,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,58796,Underground,Black/Graphite Softex® [softex],492,Right Toyota,https://www.righttoyota.com,False,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | Integrated Dashcam[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]"
2024-09-28,JTELU5JRXR6304065,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,56620,Ice Cap,Black/Graphite Softex® [softex],369,Mountain States Toyota,https://www.mountainstatestoyota.com,False,50 State Emissions | TRD PRO Package
Unknown,JTELU5JRXR6304454,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,56620,Ice Cap,Black/Graphite Softex® [softex],373,Groove Toyota,https://www.groovetoyota.com,True,50 State Emissions | TRD PRO Package
2024-09-28,JTELU5JRXR6304471,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,56799,Terra,Black/Graphite Softex® [softex],369,Mountain States Toyota,https://www.mountainstatestoyota.com,False,50 State Emissions | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
2024-10-22,JTELU5JRXR6305300,2024,4Runner TRD Pro,,False,Port to dealer,58606,Ice Cap,Black/Graphite Softex® [softex],492,Bell Road Toyota,https://www.bellroadtoyota.com,True,50 State Emissions | Ball Mount[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Emergency Assistance Kit[installed_msrp] | Integrated Dashcam[installed_msrp] | Predator Tube Step[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | USB Dual Power Port[installed_msrp]
Unknown,JTELU5JRXR6305894,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,56620,Terra,Black/Graphite Softex® [softex],369,Mountain States Toyota,https://www.mountainstatestoyota.com,False,50 State Emissions | TRD PRO Package
2024-10-10,JTELU5JRXR6305992,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,58710,Terra,Black/Graphite Softex® [softex],369,Mountain States Toyota,https://www.mountainstatestoyota.com,False,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | Integrated Dashcam[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | Trail Running Boards[installed_msrp]"
Unknown,JTELU5JRXR6306107,2024,4Runner TRD Pro,DealerHold,False,Port to dealer,56799,Terra,Black/Graphite Softex® [softex],369,Mountain States Toyota,https://www.mountainstatestoyota.com,False,50 State Emissions | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp]
2024-10-04,JTELU5JRXR6306964,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,58911,Ice Cap,Black/Graphite Softex® [softex],7,Larry H. Miller Toyota Murray,https://www.larryhmillertoyota.com,False,"50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Integrated Dashcam[installed_msrp] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Predator Tube Step[installed_msrp] | Quick Charging Cable Package[installed_msrp] | TRD PRO Package | TRD Pro Carpet Floor Mats[installed_msrp] | USB Dual Power Port[installed_msrp]"
Unknown,JTELU5JRXR6307595,2024,4Runner TRD Pro,DealerHold,True,Factory to port,57665,Ice Cap,Black/Graphite Softex® [softex],307,Edmark Toyota,https://www.edmarktoyota.com,False,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Predator Tube Step[installed_msrp] | Quick Charging Cable Package[installed_msrp] | TRD PRO Package
2024-10-14,JTELU5JRXR6307614,2024,4Runner TRD Pro,DealerHold,True,Port to dealer,56620,Underground,Black/Graphite Softex® [softex],373,Groove Toyota,https://www.groovetoyota.com,True,50 State Emissions | TRD PRO Package
2024-07-02,JTEMU5JR0R6275258,2024,4Runner SR5,Available,False,At dealer,48104,Ice Cap,Black/Graphite Fabric,398,Toyota of Colorado Springs,https://www.toyotaofcoloradosprings.com,True,17-In. Cast Matte Black Pro Wheel[installed_msrp] | 50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | High Performance LED Fog Lights - Chrome[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | Predator Tube Step[installed_msrp] | Premium Audio | Roof Rack Cross Bars[installed_msrp]
2024-09-25,JTEMU5JR0R6307352,2024,4Runner SR5,DealerHold,False,At dealer,46843,Classic Silver Metallic,Black/Graphite Fabric,425,Dolan Toyota,https://www.dolanrenotoyota.com,False,50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Integrated Dashcam[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | Predator Tube Step[installed_msrp] | Premium Audio | Quick Charging Cable Package[installed_msrp] | Roof Rack Cross Bars[installed_msrp]
2024-09-25,JTEMU5JR1R6305075,2024,4Runner SR5,DealerHold,False,Port to dealer,46557,Underground,Black/Graphite Fabric,481,Larry H. Miller American Toyota Albuquerque,https://www.americantoyota.com,False,"50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Premium Audio | Roof Rack Cross Bars[installed_msrp]"
2024-08-23,JTEMU5JR3R6302629,2024,4Runner SR5,DealerHold,False,At dealer,45754,Midnight Black Metallic,Black/Graphite Fabric,366,"Stapp Interstate Toyota, Inc.",https://www.interstatetoyota.com,True,50 State Emissions | All-Weather Floor Liners[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | High Performance LED Fog Lights - Black[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | Premium Audio | STAPP I25 CUSTOM PACKAGE
2024-08-21,JTEMU5JR5R6301532,2024,4Runner SR5,DealerHold,False,At dealer,45115,Nautical Blue Metallic,Black/Graphite Fabric,373,Groove Toyota,https://www.groovetoyota.com,True,50 State Emissions | 58-Edition-4R | Keep it Wild Savings [keep_it_wild_21] | Premium Audio
2024-09-23,JTEMU5JR5R6304107,2024,4Runner SR5,Available,True,At dealer,45804,Underground,Black/Graphite Fabric,383,Findlay Toyota Flagstaff,https://www.findlaytoyotaflagstaff.net,True,50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | High Performance LED Fog Lights - Black[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | Premium Audio
2024-08-19,JTEMU5JR5R6304172,2024,4Runner SR5,,False,At dealer,46424,Underground,Black/Graphite Fabric,494,Thompson's Toyota of Placerville,https://www.thompsonstoyota.com,True,"50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Cilajet Ceramic Paint Sealant | ETCH theft registration | Keep it Wild Savings [keep_it_wild_21] | Leveling kit, wheels, and tires | Premium Audio | RecovR | Third Row Seating - Fabric"
2024-09-25,JTEMU5JR5R6307461,2024,4Runner SR5,DealerHold,True,At dealer,46558,Underground,Black/Graphite Fabric,425,Dolan Toyota,https://www.dolanrenotoyota.com,False,50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | High Performance LED Fog Lights - Black[installed_msrp] | Integrated Dashcam[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | Premium Audio | Quick Charging Cable Package[installed_msrp] | Roof Rack Cross Bars[installed_msrp]
2024-10-08,JTEMU5JR5R6307735,2024,4Runner SR5,DealerHold,False,Port to dealer,47178,Ice Cap,Black/Graphite Fabric,492,Right Toyota,https://www.righttoyota.com,False,50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Integrated Dashcam[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | Premium Audio | Quick Charging Cable Package[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Third Row Seating - Fabric
Unknown,JTEMU5JR8R6302593,2024,4Runner SR5,,False,At dealer,46397,Classic Silver Metallic,Black/Graphite Fabric,435,Team Toyota,https://www.teamtoyotascottsbluff.com,False,50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Cargo Cover[installed_msrp] | Door Edge Guards[installed_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | Emergency Assistance Kit[installed_msrp] | Exhaust Tip - Black Chrome[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | TRD Black Wheel Package[installed_msrp]
Unknown,JTENU5JR0R6307291,2024,4Runner SR5 Premium,DealerHold,False,At dealer,48357,Midnight Black Metallic,Black/Graphite Softex® [softex],363,David Wilson's Toyota of Las Vegas,https://www.dwtoyotalasvegas.com,True, XPEL Solar Plate Premium | 50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Charging Cable Kit | Dual Power Port/Quick Charging Cable Package[installed_msrp] | EXPL Paint Protection Partial Hood & Fender Fronts | Integrated Dashcam[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | Moonroof | Roof Rack Cross Bars[installed_msrp] | SR5 Premium Package w/ Softex
2024-09-23,JTENU5JR0R6307582,2024,4Runner SR5 Premium,,False,At dealer,47742,Ice Cap,Black/Graphite Softex® [softex],492,Bell Road Toyota,https://www.bellroadtoyota.com,True,50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Cargo Cover[installed_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | Running Boards - Chrome Detail[installed_msrp] | SR5 Premium Package w/ Softex
2024-09-23,JTENU5JR0R6307887,2024,4Runner SR5 Premium,,False,At dealer,47909,Underground,Black/Graphite Softex® [softex],492,Bell Road Toyota,https://www.bellroadtoyota.com,True,50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Door Edge Guards[installed_msrp] | Emergency Assistance Kit[installed_msrp] | Exhaust Tip - Chrome[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | Premium Package | Roof Rack Cross Bars[installed_msrp]
